,Date,FG Value,rating,put_call_options,stock_price_strength,stock_price_breadth,market_volatility_vix,market_volatility_vix_50,junk_bond_demand,safe_haven_demand,market_momentum_sp500,market_momentum_sp125
251,2021-09-20 02:00:00,11.100000000000001,extreme fear,0.6715880675584311,2.873767572451615,623.5437047070823,25.71,18.054000000000002,1.9449,-2.254268260919627,4357.73,4280.91264
252,2021-09-21 02:00:00,11.449999999999998,extreme fear,0.6672475713822965,2.8070014581204705,566.7798066868093,24.36,18.2178,1.9689,-2.690680345367741,4354.19,4284.63304
253,2021-09-22 02:00:00,20.033333333333335,extreme fear,0.6660999599120307,2.772697149211197,554.2877888407623,20.87,18.2928,1.9631,-2.4246091847321756,4395.64,4288.522
254,2021-09-23 02:00:00,24.5,extreme fear,0.6707808757109562,2.6939064735150104,575.2377664755211,18.63,18.338800000000003,1.9632,0.243983973372878,4448.98,4292.31752
255,2021-09-24 02:00:00,23.83333333333334,extreme fear,0.6756950831910983,2.6265466076062998,589.7925729552253,17.75,18.3536,1.9448999999999999,-0.1887677986932193,4455.48,4296.192639999999
256,2021-09-27 02:00:00,24.766666666666666,extreme fear,0.6170673228355333,2.5330602462260403,625.2225073479882,18.76,18.3598,1.9441999999999997,-0.4756458250974625,4443.11,4300.06912
257,2021-09-28 02:00:00,12.466666666666669,extreme fear,0.6423254142875813,2.29178662245581,624.9818826459127,23.25,18.3748,1.9443999999999997,-2.134040776095546,4352.63,4303.10704
258,2021-09-29 02:00:00,12.483333333333334,extreme fear,0.6531186796284993,2.0504082211031553,628.3577364330479,22.56,18.4314,1.9376,-2.138668875649535,4359.46,4305.823760000001
259,2021-09-30 02:00:00,9.966666666666667,extreme fear,0.6805601405325601,1.7504726769644252,608.0525843418442,23.14,18.535999999999998,1.9346999999999996,-3.6139593011250253,4307.54,4307.6608
260,2021-10-01 02:00:00,18.333333333333332,extreme fear,0.6858385744890766,1.3903506888678103,621.5879964979642,21.15,18.6052,1.7456999999999998,-3.01351722163905,4357.04,4309.9256
261,2021-10-04 02:00:00,9.500000000000002,extreme fear,0.7146686049355825,1.0633539768221514,630.1841611486243,22.96,18.720399999999998,1.9046,-4.220749194363398,4300.46,4311.6896799999995
262,2021-10-05 02:00:00,18.766666666666666,extreme fear,0.6899051087449858,0.9862237873992498,652.7034831130235,21.3,18.7948,1.9055,-2.5201416460669313,4345.72,4313.678079999999
